_id,name,slug,modelName,modelSlug,brandSlug,status,fuel-type,power-hp,torque-nm,clutch-type,emission-norm,engine-capacity-cc,engine-type,gearbox,transmission-type,number-of-cylinders,rpm,no-of-reverse-gears,cooling-type,motor-type,no-of-cng-cylinders,engine-model,max-speed-km-h,gradeability,mileage,driving-range-km-charge,real-world-range-km-charge,battery-type,battery-warranty,cabin-type,turning-radius-mm,chassis-type,front-suspension,rear-suspension,tiltable-cabin,gross-vehicle-weight-kg,length-mm,height-mm,wheelbase-mm,ground-clearance-mm,fuel-tank-capacity-ltr,kerb-weight-kg,payload-kg,width-mm,battery-capacity-kwh,cargo-body-length-mm,cargo-body-width-mm,cargo-body-height-mm,front-tyre-size,number-of-tyres,rear-tyre-size,front-brake-type,rear-brake-type,tyre-type,front-rim-size,rear-rim-size,charger-type,ac-charging-time,dc-fast-charging-time,battery-swapping,adjustable-driver-seat,cruise-control,cruise-control-desc,seat-type,arm-rest,driver-information-display,driver-information-display-desc,tiltable-steering,navigation-system,navigation-system-desc,seating-capacity,air-conditioner,fog-lamps,no-of-fog-lamps,mobile-charging-point,infotainment-system,infotainment-system-desc,headlamps,drive-modes,no-of-seat-belts,gps-tracking,fuel-monitoring-system,digital-instrument-cluster,size-of-the-digital-instrument-cluster,driver-seat-belt-reminder,telematics,telematics-desc,hill-hold-assist,hill-hold-assist-desc,abs,adas,adas-desc,dashcam,tyre-pressure-monitoring-system,speed-limit-device,reverse-parking-alert,blind-spot-mirror,electronics-stability-control,no-of-airbags,lane-departure-warning,autonomous-emergency-braking,collision-mitigation-system,driver-monitoring-camera,camera-360-degree
6757ea0636e404f00a49047d,5490/CBC,5490-cbc,Pro 3019,pro-3019,eicher,onsale,Diesel,180,600,362,BS VI,3800,E494 CRS 3.8L,6-Speed,Manual (MT),4,,,,,,,80,25,,,,,,Day Cabin,20200,C-Chassis,Parabolic suspension,Semi Elliptical suspension,,18500,,,5490,258,425,,,,,,,,295/90 R 20,6,295/90 R 20,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea0b36e404f00a49047e,4900/HSD,4900-hsd,Pro 3019,pro-3019,eicher,onsale,Diesel,180,600,362,BS VI,3800,E494 CRS 3.8L,6-Speed,Manual (MT),4,,,,,,,80,25,,,,,,Day Cabin,16600,C-Chassis,Parabolic suspension,Semi Elliptical suspension,,18500,,,4900,258,190,,,,,,,,295/90 R 20,6,295/90 R 20,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea1136e404f00a49047f,5490/HSD,5490-hsd,Pro 3019,pro-3019,eicher,onsale,Diesel,180,600,362,BS VI,3800,E494 CRS 3.8L,6-Speed,Manual (MT),4,,,,,,,80,25,,,,,,Day Cabin,20200,C-Chassis,Parabolic suspension,Semi Elliptical suspension,,18500,,,5490,258,425,,,,,,,,295/90 R 20,6,295/90 R 20,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea1636e404f00a490480,4880,4880,LPT 2821 COWL,lpt-2821-cowl,tata,,Diesel,180,850,Clutch : 380 mm Dia Push type Single Plate Dry Friction Organic Lining,,5000,Cummins ISBe 5.6 L BS6 180HP,6F + 1R Manual (MT),Manual (MT),,2300,,,,,,,,,,,,,,,Ladder Type& Heavy Duty Frame | (285 x 65 x 8.5),,,,28000 kg,,,4880,,365,,,,,,,,295/90 R20,10,295/90 R20,,,295/90R20 Radial Tube Tyres,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea1c36e404f00a490481,4880,4880,SIGNA 2821.T,signa-2821t,tata,onsale,Diesel,180,850,Clutch : 380 mm Dia Push type Single Plate Dry Friction Organic Lining,,5000,Cummins ISBe 5.6 L BS6 180HP,6F + 1R Manual (MT),Manual (MT),,2300,,,,,,,,,,,,,,,Ladder Type& Heavy Duty Frame | (285 x 65 x 8.5),,,,28000,,,4880,,365,,,,,,,,295/90 R20,10,295/90 R20,,,295/90R20 Radial Tube Tyres,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea2136e404f00a490482,Base,base,ULTRA 2821.T,tata-ultra-2821t,tata,,Diesel,197,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,,5000,Tata 5L Turbotronn BS6,6Forward + 1Reverse 8.45 FGR,TATA G750 6Forward + 1Reverse 8.45 FGR,,2200,,,,,,,,,,,,,,,Ladder type heavy duty frame,,,,,,,,,350,,,,,,,,295/90 R20,10,295/90 R20,,,295/90R20 Radial Tube Tyres,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea2736e404f00a490483,Diesel,diesel,LPT 3118 Cowl,lpt-3118-cowl,tata,,Diesel,180,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,BS VI,5600,Cummins ISBe 5.6,6-Speed,Manual (MT),4,,,,,,,80,,,,,,,Day Cabin,,C-Chassis,,Shock Absorbers with Coil Springs,,31000,,,5080,250,557,,,,,,,,295/90 R20,10,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea2e36e404f00a490484,CAB 24ft,cab-24ft,Signa 3118.T,signa-3118-t,tata,,Diesel,186,850,380 mm Organic Lining,BS VI,5600,CUMMINS ISBe 5.6L,6-Speed,Manual (MT),6,,,,,,,,,,,,,,Day Cabin,9950,C-Chassis,Parabolic Leaf Springs,LA-Pneuamtic RA-Semi elliptical multi leaf,,31000,,,5080,230,365,,,,,,,,295/90 R20,10,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea3436e404f00a490485,CAB 32 FT,cab-32-ft,Signa 3118.T,signa-3118-t,tata,,Diesel,186,850,380 mm Organic Lining,BS VI,5600,CUMMINS ISBe 5.6L,6-Speed,Manual (MT),6,,,,,,,80,,,,,,,Day Cabin,9950,C-Chassis,Parabolic Leaf Springs,LA-Pneuamtic RA-Semi elliptical multi leaf,,31000,,,6280,230,365,,,,,,,,295/90 R20,10,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea3936e404f00a490486,Cowl 5205,cowl-5205,LPT 3518 Cowl,lpt-3518-cowl,tata,,Diesel,187,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,BS VI,5600,Cummins ISBe 5.6,6-Speed,Manual (MT),,,,,,,,80,,,,,,,Day Cabin,19900,C-Chassis,,,,35000,,,5905,250,60,,,,,,,,295/90 R20,12,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea3e36e404f00a490487,Cowl 5505,cowl-5505,LPT 3518 Cowl,lpt-3518-cowl,tata,,Diesel,187,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,BS VI,5600,Cummins ISBe 5.6,6-Speed,Manual (MT),,,,,,,,80,,,,,,,Day Cabin,21500,C-Chassis,,,,35000,,,5505,250,60,,,,,,,,295/90 R20,12,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea4336e404f00a490488,Cowl 5905,cowl-5905,LPT 3518 Cowl,lpt-3518-cowl,tata,,Diesel,187,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,BS VI,5600,Cummins ISBe 5.6,6-Speed,Manual (MT),,,,,,,,80,,,,,,,Day Cabin,22380,C-Chassis,,,,35000,,,5905,250,60,,,,,,,,295/90 R20,12,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea4936e404f00a490489,CAB 3075,cab-3075,Blazo X 40 Trailer,blazo-x-40-trailer,mahindra,,Diesel,276,1050,395 mm Diaphragm with clutch wear indicator organic type,BS VI,7200,mPower 7.2 Litre FuelSmart,6-Speed,Manual (MT),6,,,,,,,80,18.2,,,,,,Day and Sleeper Cabin,,C-Chassis,Semi Elliptical Leaf Spring with shock absorber,Semi elliptical Leaf spring,,39500,,,3075,264,330,,29000,,,,,,295/90 R20 + 10.00 R20,14,295/ 90R20 + 10R20,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea4e36e404f00a49048a,CAB 3600,cab-3600,Blazo X 40 Trailer,blazo-x-40-trailer,mahindra,,Diesel,276,1050,396 mm Diaphragm with clutch wear indicator organic type,BS VI,7200,mPower 7.2 Litre FuelSmart,6-Speed,Manual (MT),6,,,,,,,80,18.2,,,,,,Day and Sleeper Cabin,,C-Chassis,Semi Elliptical Leaf Spring with shock absorber,Semi elliptical Leaf spring,,39500,,,3600,264,330,,29000,,,,,,295/90 R20 + 10.00 R20,14,295/ 90R20 + 10R20,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea5336e404f00a49048b,CAB 5505,cab-5505,Signa 3518.T,signa-3518-t,tata,,Diesel,180,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,BS VI,5600,CUMMINS ISBe 5.6L,6-Speed,Manual (MT),6,,,,,,,,,,,,,,Day Cabin,21500,C-Chassis,Parabolic Leaf Springs,Semi elliptical leaf springs Bell crank,,35000,,,5505,230,365,,,,,,,,295/90 R20,12,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea5936e404f00a49048c,CAB 5205,cab,Signa 3518.T,signa-3518-t,tata,,Diesel,180,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,BS VI,5600,CUMMINS ISBe 5.6L,6-Speed,Manual (MT),6,,,,,,,,,,,,,,Day Cabin,19900,C-Chassis,Parabolic Leaf Springs,Semi elliptical leaf springs Bell crank,,35000,,,5205,230,365,,,,,,,,295/90 R20,12,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea5e36e404f00a49048d,CAB 5905,cab-5905,Signa 3518.T,signa-3518-t,tata,,Diesel,180,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,BS VI,5600,CUMMINS ISBe 5.6L,6-Speed,Manual (MT),6,,,,,,,,,,,,,,Day Cabin,22380,C-Chassis,Parabolic Leaf Springs,Semi elliptical leaf springs Bell crank,,35000,,,5905,230,365,,,,,,,,295/90 R20,12,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea6336e404f00a49048e,5205,5205,LPT 3521 COWL,lpt-3521-cowl,tata,,Diesel,197,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,,5000,TATA 5.0L Turbotronn,6F + 1R Manual (MT),Manual (MT),,2200,,,,,,,,,,,,,,,Ladder Type& Heavy Duty Frame | (285 x 65 x 8.5),,,,35000 kg,,,5205,,365,,,,,,,,295/90 R20,12,295/90 R20,,,295/90R20 Radial Tube Tyres,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea6936e404f00a49048f,CAB 5205,cab-5205,SIGNA 3521.T,signa-3521-t,tata,,Diesel,197,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,,5000,TATA 5.0L Turbotronn,6F + 1R Manual (MT),Manual (MT),,2200,,,,,,,,,,,,,,,Ladder Type& Heavy Duty Frame | (285 x 65 x 8.5),,,,35000 kg,,,5205,,365,,,,,,,,295/90 R20,12,295/90 R20,,,295/90R20 Radial Tube Tyres,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea6e36e404f00a490490,CAB,cab,Blazo X 46 Trailer,blazo-x-46-trailer,mahindra,onsale,Diesel,276,1050,397 mm Diaphragm with clutch wear indicator organic type,BS VI,7200,mPower 7.2 Litre FuelSmart,9/6-Speed,Manual (MT),6,,,,,,,80,18.2,,,,,,Day and Sleeper Cabin,,C-Chassis,Semi Elliptical Leaf Spring with shock absorber,Semi elliptical Leaf spring,,45500,,,3600,264,415,,34000,,,,,,295/90 R20 + 10.00 R20,18,295/ 90R20 + 10R20,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea7436e404f00a490491,Base,tata-signa-4225,SIGNA 4225.T,signa-4225t,tata,,Diesel,250,950,395 mm Dia Push type Single Plate Dry Friction Organic Lining,,6700,Cummins ISBe 6.7L BS6,6F + 1R Manual (MT),Â TATA G950 6F + 1R Manual (MT) Synchromesh,,2300,,,,,,,,,,,,,,,Ladder Type& Heavy Duty Frame | (285 x 65 x 8.5),,,,,,,,,365,,,,,,,,295/90 R20,14,295/90 R20,,,295/90R20 Radial Tube Tyres,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea7b36e404f00a490492,CAB 4100,cab,Blazo X 55,blazo-x-55,mahindra,onsale,Diesel,276,1050,398 mm Diaphragm with clutch wear indicator organic type,BS VI,7200,mPower 7.2 Litre FuelSmart,9-Speed,Manual (MT),6,,,,,,,80,21.7,,,,,,Day and Sleeper Cabin,,C-Chassis,Parabolic leaf Spring with Shock Absorber,Ball crank type Optional inverted leaf bogie,,55000,,,4050,264,415,,41000,,,,,,11.00 R20,22,295/ 90R20 + 10R20,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea8136e404f00a490493,CAB 4050,cab-4050,Blazo X 55,blazo-x-55,mahindra,onsale,Diesel,276,1050,399 mm Diaphragm with clutch wear indicator organic type,BS VI,7200,mPower 7.2 Litre FuelSmart,9-Speed,Manual (MT),6,,,,,,,80,21.7,,,,,,Day and Sleeper Cabin,,C-Chassis,Parabolic leaf Spring with Shock Absorber,Ball crank type Optional inverted leaf bogie,,55000,,,4050,264,415,,41000,,,,,,11.00 R20,22,295/ 90R20 + 10R20,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea8536e404f00a490494,Cowl,cowl,LPT 4825,lpt-4825,tata,,Diesel,249,950,430 mm dia push type single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,9-Speed,Manual (MT),6,,,,,,,80,,,,,,,Day Cabin,,C-Chassis,,Semi elliptic leaf spring with Bell crank mechanism,,47500,,,6800,,365,,,,,,,,295/90 R20,16,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea8a36e404f00a490495,CAB,cab,Signa 4825.T,signa-4825t,tata,,Diesel,249,950,430 mm dia push type single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,9-Speed,Manual (MT),6,,,,,,,80,,,,,,,Day Cabin,,C-Chassis,Parabolic leaf,Semi elliptical leaf springs Bell crank,,47500,,,6800,,365,,,,,,,,295/90 R20,16,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea8f36e404f00a490496,Cowl,cowl,LPT 4925,lpt-4925,tata,,Diesel,249,950,430 mm dia push type single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,6-Speed,Manual (MT),6,,,,,,,80,,,,,,,Day Cabin,,C-Chassis,,Semi elliptic leaf spring with Bell crank mechanism,,49000,,,6730,,300,,,,,,,,295/90 R20,16,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea9536e404f00a490497,CAB,cab,Signa 4925.T,signa-4925t,tata,,Diesel,249,950,430 mm dia push type single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,6-Speed,Manual (MT),6,,,,,,,80,,,,,,,Day Cabin,,C-Chassis,Parabolic Leaf Springs,Semi elliptical leaf springs Bell crank,,49000,,,6730,,3000,,,,,,,,295/90 R20,16,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757ea9f36e404f00a490499,Cowl,cowl,Prima 4625.S,prima-4625-s-bs6,tata,,Diesel,249,950,430 mm dia single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,8 Speed,Manual (MT),6,,,,,,,80,,,,,,,Day Cabin,,C-Chassis,Parabolic leaf,Semi Elliptical Multi Leaf spring,,45500,,,3320,,557,,,,,,,,295/90 R20,18,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757eaa536e404f00a49049a,CAB,cab,Prima 4625.S,prima-4625-s-bs6,tata,,Diesel,249,950,430 mm dia single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,8 Speed,Manual (MT),6,,,,,,,80,,,,,,,Day Cabin,,C-Chassis,Parabolic leaf,Semi Elliptical Multi Leaf spring,,45500,,,3320,,557,,,,,,,,295/90 R20,18,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757eaab36e404f00a49049b,CBC 3450,cbc,FURIO 14 HD,furio-14-hd,mahindra,onsale,Diesel,138,525,380 mm diameter organic clutch,BS VI,3500,"mDi Tech, 4 cylinder, BS-VI (With EGR + SCR Technology)",6-Speed,Manual (MT),4,"Max Power - 2400, Max Torque - 1250-1800",1,Liquid Cooling (Water Cooling),,,mDi Tech 3.5L,80,34,6.5,,,,,Day Cabin,7900,C-Chassis,Semi Elliptical Leaf Spring,Semi Elliptical Leaf Spring,Yes,13100,,,3450,210,190,5000,8100,,,,,,8.25 R20,6,8.25 R 20,Air Brakes,Air Brakes,"Radial (Long-distance, highway)",20,20,,,,,Yes,No,,Standard,Yes,Yes,Digital Instrument Cluster,Yes,No,,2 Seats,No,Yes,2,Yes,,,,,2 Seat belts,Yes,Yes,Yes,,Yes,Yes,iMAXX Connect,No,,Yes,,,No,No,Yes,No,Yes,No,,No,No,No,No,No
6757eab136e404f00a49049c,CBC 4100,cbc-4100,FURIO 14 HD,furio-14-hd,mahindra,onsale,Diesel,138,525,384 mm diameter organic clutch,BS VI,3500,"mDi Tech, 4 cylinder, BS-VI (With EGR + SCR Technology)",6-Speed,Manual (MT),4,"Max Power - 2400, Max Torque - 1250-1800",1,Liquid Cooling (Water Cooling),,,mDi Tech 3.5L,80,34,6.5,,,,,Day Cabin,7900,C-Chassis,Semi Elliptical Leaf Spring,Semi Elliptical Leaf Spring,Yes,13100,,,4100,210,190,5000,8100,,,,,,8.25 R20,6,8.25 R 20,Air Brakes,Air Brakes,"Radial (Long-distance, highway)",20,20,,,,,Yes,No,,Standard,Yes,Yes,Digital Instrument Cluster,Yes,No,,2 Seats,No,Yes,2,Yes,,,,,2 Seat belts,Yes,Yes,Yes,,Yes,Yes,iMAXX Connect,No,,Yes,,,No,No,Yes,No,Yes,No,,No,No,No,No,No
6757eab736e404f00a49049d,FSD 4100,fsd-4100,FURIO 14 HD,furio-14-hd,mahindra,onsale,Diesel,138,525,382 mm diameter organic clutch,BS VI,3500,"mDi Tech, 4 cylinder, BS-VI (With EGR + SCR Technology)",6-Speed,Manual (MT),4,"Max Power - 2400, Max Torque - 1250-1800",1,Liquid Cooling (Water Cooling),,,mDi Tech 3.5L,80,34,6.5,,,,,Day Cabin,7900,C-Chassis,Semi Elliptical Leaf Spring,Semi Elliptical Leaf Spring,Yes,13100,,,4100,210,190,5000,8100,,,5185,2135,1900,8.25 R20,6,8.25 R 20,Air Brakes,Air Brakes,"Radial (Long-distance, highway)",20,20,,,,,Yes,No,,Standard,Yes,Yes,Digital Instrument Cluster,Yes,No,,2 Seats,No,Yes,2,Yes,,,,,2 Seat belts,Yes,Yes,Yes,,Yes,Yes,iMAXX Connect,No,,Yes,,,No,No,Yes,No,Yes,No,,No,No,No,No,No
6757eabc36e404f00a49049e,FSD 3450,fsd,FURIO 14 HD,furio-14-hd,mahindra,onsale,Diesel,138,525,378 mm diameter organic clutch,BS VI,3500,"mDi Tech, 4 cylinder, BS-VI (With EGR + SCR Technology)",6-Speed,Manual (MT),4,"Max Power - 2400, Max Torque - 1250-1800",1,Liquid Cooling (Water Cooling),,,mDi Tech 3.5L,80,34,6.5,,,,,Day Cabin,7900,C-Chassis,Semi Elliptical Leaf Spring,Semi Elliptical Leaf Spring,Yes,13100,,,3450,210,190,5000,8100,,,5185,2135,1900,8.25 R20,6,8.25 R 20,Air Brakes,Air Brakes,"Radial (Long-distance, highway)",20,20,,,,,Yes,No,,Standard,Yes,Yes,Digital Instrument Cluster,Yes,No,,2 Seats,No,Yes,2,Yes,,,,,2 Seat belts,Yes,Yes,Yes,,Yes,Yes,iMAXX Connect,No,,Yes,,,No,No,Yes,No,Yes,No,,No,No,No,No,No
6757eac136e404f00a49049f,DSD 3450,dsd,FURIO 14 HD,furio-14-hd,mahindra,onsale,Diesel,138,525,379 mm diameter organic clutch,BS VI,3500,"mDi Tech, 4 cylinder, BS-VI (With EGR + SCR Technology)",6-Speed,Manual (MT),4,"Max Power - 2400, Max Torque - 1250-1800",1,Liquid Cooling (Water Cooling),,,mDi Tech 3.5L,80,34,6.5,,,,,Day Cabin,7900,C-Chassis,Semi Elliptical Leaf Spring,Semi Elliptical Leaf Spring,Yes,13100,,,3450,210,190,5000,8100,,,4270,2135,600,8.25 R20,6,8.25 R 20,Air Brakes,Air Brakes,"Radial (Long-distance, highway)",20,20,,,,,Yes,No,,Standard,Yes,Yes,Digital Instrument Cluster,Yes,No,,2 Seats,No,Yes,2,Yes,,,,,2 Seat belts,Yes,Yes,Yes,,Yes,Yes,iMAXX Connect,No,,Yes,,,No,No,Yes,No,Yes,No,,No,No,No,No,No
6757eac736e404f00a4904a0,DSD 4100,dsd-4100,Furio 14 HD,furio-14-hd,mahindra,onsale,Diesel,138,525,383 mm diameter organic clutch,BS VI,3500,"mDi Tech, 4 cylinder, BS-VI (With EGR + SCR Technology)",6-Speed,Manual (MT),4,"Max Power - 2400, Max Torque - 1250-1800",1,Liquid Cooling (Water Cooling),,,mDi Tech 3.5L,80,34,6.5,,,,,Day Cabin,7900,C-Chassis,Semi Elliptical Leaf Spring,Semi Elliptical Leaf Spring,Yes,13100,,,4100,210,190,5000,8100,,,5185,2135,600,8.25 R20,6,8.25 R 20,Air Brakes,Air Brakes,"Radial (Long-distance, highway)",20,20,,,,,Yes,No,,Standard,Yes,Yes,Digital Instrument Cluster,Yes,No,,2 Seats,No,Yes,2,Yes,,,,,2 Seat belts,Yes,Yes,Yes,,Yes,Yes,iMAXX Connect,No,,Yes,,,No,No,Yes,No,Yes,No,,No,No,No,No,No
6757eacc36e404f00a4904a1,HSD 3450,hsd,Furio 14 HD,furio-14-hd,mahindra,onsale,Diesel,138,525,377 mm diameter organic clutch,BS VI,3500,"mDi Tech, 4 cylinder, BS-VI (With EGR + SCR Technology)",6-Speed,Manual (MT),4,"Max Power - 2400, Max Torque - 1250-1800",1,Liquid Cooling (Water Cooling),,,mDi Tech 3.5L,80,34,6.5,,,,,Day Cabin,7900,C-Chassis,Semi Elliptical Leaf Spring,Semi Elliptical Leaf Spring,Yes,13100,,,3450,210,190,5000,8100,,,5185,2135,1900,8.25 R20,6,8.25 R 20,Air Brakes,Air Brakes,"Radial (Long-distance, highway)",20,20,,,,,Yes,No,,Standard,Yes,Yes,Digital Instrument Cluster,Yes,No,,2 Seats,No,Yes,2,Yes,,,,,2 Seat belts,Yes,Yes,Yes,,Yes,Yes,iMAXX Connect,No,,Yes,,,No,No,Yes,No,Yes,No,,No,No,No,No,No
6757ead336e404f00a4904a2,HSD 4100,hsd-4100,FURIO 14 HD,furio-14-hd,mahindra,onsale,Diesel,138,525,381 mm diameter organic clutch,BS VI,3500,"mDi Tech, 4 cylinder, BS-VI (With EGR + SCR Technology)",6-Speed,Manual (MT),4,"Max Power - 2400, Max Torque - 1250-1800",1,Liquid Cooling (Water Cooling),,,mDi Tech 3.5L,80,34,6.5,,,,,Day Cabin,7900,C-Chassis,Semi Elliptical Leaf Spring,Semi Elliptical Leaf Spring,Yes,13100,,,4100,210,190,5000,8100,,,4270,2135,1900,8.25 R20,6,8.25 R 20,Air Brakes,Air Brakes,"Radial (Long-distance, highway)",20,20,,,,,Yes,No,,Standard,Yes,Yes,Digital Instrument Cluster,Yes,No,,2 Seats,No,Yes,2,Yes,,,,,2 Seat belts,Yes,Yes,Yes,,Yes,Yes,iMAXX Connect,No,,Yes,,,No,No,Yes,No,Yes,No,,No,No,No,No,No
6757ead836e404f00a4904a3,Cowl,cowl,Prima 5530.S,prima-5530s-bs6,tata,,Diesel,300,1100,430 mm dia single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,8 Speed,Manual (MT),6,,,,,,,90,15.58,,,,,,Day Cabin,14220,C-Chassis,Parabolic Leaf Spring,Bogie and Bell Crank suspension,,55000,,,3890,229,557,,,,,,,,295/90 R20,22,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757eade36e404f00a4904a4,CAB,cab,Prima 5530.S,prima-5530s-bs6,tata,,Diesel,300,1100,430 mm dia single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,8 Speed,Manual (MT),6,,,,,,,90,15.58,,,,,,Day Cabin,14220,C-Chassis,Parabolic Leaf Spring,Bogie and Bell Crank suspension,,55000,,,3890,229,557,,,,,,,,295/90 R20,22,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757eae436e404f00a4904a5,3600/CBC,3600-cbc,5428T,5428t,bharat-benz,expired,Diesel,281,1100,"Single Dry Plate, Hydraulic Control 430, 4.5 mm High Wear",BS VI,7200,OM926,9-Speed,Manual (MT) (MT),6,,,,,,,80,23.16,,,,,,Day Cabin,13100,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Semi-elliptical Leaf spring,,54000,6063,2975,3600,304,455,,,,,,,,295/90R20,18,295/90R20,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757eae936e404f00a4904a6,Diesel,diesel,Bolero Maxitruck Plus,bolero-maxitruck-plus,mahindra,,Diesel,65,178,Single Plate Dry Clutch,BS VI,2523,,5-Speed,Manual (MT),4,,,,,,,80,,,,,,,,5.5m,,"Rigid, Leaf Spring",Rigid Leaf spring suspension,,2700,4855,1725,3150,170,45,,1200,1700,,,,,195/80 R15,4,215/75 R15 LT,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757eaee36e404f00a4904a7,Cowl 6200,cowl,LPT 4225 Cowl,lpt-4225-cowl,tata,,Diesel,249,950,395 mm dia push type single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,6-Speed,Manual (MT),,,,,,,,,,,,,,,Day Cabin,,C-Chassis,,Semi elliptic leaf spring with Bell crank mechanism,,42000,,,6200,,300,,,,,,,,295/90 R20,14,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
